Code,Group,Sub group,Section,Object,Sub object,Title,NBS Code,COBie,NRM1,IFC 2x3 TC1,IFC 4Add2 TC1,IFC 4x3Add2 TC1,CESMM
PM_70_85,70,85,,,,Completion information,,PM_70_85 : Completion information,,,,,
PM_70_85_08,70,85,08,,,Building logbook,,PM_70_85_08 : Building logbook,,,,,
PM_70_85_10,70,85,10,,,Building manual,00-80-70/230A The Building Manual; 00-80-70/230B The Building Manual: Subcontractor responsibility; 00-80-70/240A The Building Manual; 00-80-70/240B The Building Manual; 00-80-70/240F Building Manual; 00-80-70/240G Building Manual; 00-80-70/260C Content of the Building Manual part 1: General; 00-80-70/270 Content of the Building Manual Part 2: Building fabric; 00-80-70/280 Content of the Building Manual Part 3: Building services; 00-80-70/290 Content of the Building Manual Part 4: the Health and Safety File; 00-80-70/300 Content of the Building Manual Part 5: the Building User Guide; 00-80-70/310 Content of the Building Manual; 00-80-70/320 Presentation of Building Manual,PM_70_85_10 : Building manual,,,,,
PM_70_85_11,70,85,11,,,Clarifications information,,PM_70_85_11 : Clarifications information,,,,,
PM_70_85_14,70,85,14,,,Contractor sign-off report,,PM_70_85_14 : Contractor sign-off report,,,,,
PM_70_85_15,70,85,15,,,Construction to occupation transition strategy,,PM_70_85_15 : Construction to occupation transition strategy,,,,,
PM_70_85_18,70,85,18,,,Defects notification information,,PM_70_85_18 : Defects notification information,,,,,
PM_70_85_20,70,85,20,,,Defects rectification report,00-60-70/540A Proposals for rectification of non-compliant products and executions; 00-60-70/540B Proposals for rectification of non-compliant products and executions; 00-60-70/540C Proposals for rectification of non-compliant products and executions; 00-60-70/550 Measures to establish acceptability; 00-80-70/190 Rectification and defects,PM_70_85_20 : Defects rectification report,,,,,
PM_70_85_22,70,85,22,,,Defects register,,PM_70_85_22 : Defects register,,,,,
PM_70_85_25,70,85,25,,,End user operating information,,PM_70_85_25 : End user operating information,,,,,
PM_70_85_30,70,85,30,,,Final inspection report,00-70-70/890A Tests and inspection schedule; 00-70-70/890B Tests and inspection schedule; 00-70-70/890C Tests and inspection schedule,PM_70_85_30 : Final inspection report,,,,,
PM_70_85_31,70,85,31,,,Fire safety management plan information,,PM_70_85_31 : Fire safety management plan information,,,,,
PM_70_85_33,70,85,33,,,Handover board record of acceptance for occupation,,PM_70_85_33 : Handover board record of acceptance for occupation,,,,,
PM_70_85_34,70,85,34,,,Handover communications information,,PM_70_85_34 : Handover communications information,,,,,
PM_70_85_35,70,85,35,,,Handover strategy,00-80-70/140A Partial possession by Employer; 00-80-70/140B Partial possession by Employer; 00-80-70/140C Partial or phased possession by Employer; 00-80-70/140D Partial possession by Employer; 00-80-70/140E Early take over; 00-80-70/150A Completion in sections or in parts; 00-80-70/150D Completion in sections or parts; 00-80-70/150E Completion in sections or parts; 00-80-70/150F Completion in sections or parts; 00-80-70/150G Completion in sections or in parts; 00-80-70/170A Work before completion; 00-80-70/170B Work before completion,PM_70_85_35 : Handover strategy,,,,,
PM_70_85_40,70,85,40,,,Health and safety file,00-80-70/240C Safety File; 00-80-70/250B The Health and Safety File; 00-80-70/250C Health and safety information; 00-80-70/260B Health and Safety information,PM_70_85_40 : Health and safety file,,,,,
PM_70_85_44,70,85,44,,,Life expectancy information,,PM_70_85_44 : Life expectancy information,,,,,
PM_70_85_45,70,85,45,,,List of spares and consumables,00-80-70/400A Schedule for spare parts; 00-80-70/410A Tools and consumables; 00-80-70/410B Tools and consumables,PM_70_85_45 : List of spares and consumables,,,,,
PM_70_85_50,70,85,50,,,Maintenance schedules,00-60-70/570A Maintenance record sheets; 00-60-70/580 Maintenance dockets; 00-70-70/520 Maintenance proposal; 00-80-70/330 Maintenance information,PM_70_85_50 : Maintenance schedules,,,,,
PM_70_85_52,70,85,52,,,Manufacturer information,00-60-70/290A Manufacturer’s recommendations and instructions; 00-60-70/290B Manufacturer's recommendations and instructions,PM_70_85_52 : Manufacturer information,,,,,
PM_70_85_55,70,85,55,,,Operating instruction,,PM_70_85_55 : Operating instruction,,,,,
PM_70_85_56,70,85,56,,,Operation and maintenance manual,00-80-70/325 Operation and maintenance information,PM_70_85_56 : Operation and maintenance manual,,,,,
PM_70_85_60,70,85,60,,,Plant logbook,,PM_70_85_60 : Plant logbook,,,,,
PM_70_85_62,70,85,62,,,Pre-handover plan,,PM_70_85_62 : Pre-handover plan,,,,,
PM_70_85_64,70,85,64,,,Project completion report,00-60-70/480A Mechanical and electrical services; 00-60-70/480B Mechanical and electrical services; 00-60-70/500 Continuity of thermal insulation; 00-80-70/200A Highway and sewer adoption; 00-80-70/200B Highway and sewer adoption,PM_70_85_64 : Project completion report,,,,,
PM_70_85_70,70,85,70,,,Remedial work completion report,,PM_70_85_70 : Remedial work completion report,,,,,
PM_70_85_79,70,85,79,,,Soft landings process information,,PM_70_85_79 : Soft landings process information,,,,,
PM_70_85_83,70,85,83,,,Supplier directory,,PM_70_85_83 : Supplier directory,,,,,
PM_70_85_90,70,85,90,,,Training documentation,00-70-70/530 Training policy; 00-80-70/350A Training; 00-80-70/350B Training; 00-80-70/350C Training,PM_70_85_90 : Training documentation,,,,,
PM_70_85_91,70,85,91,,,Training programme,,PM_70_85_91 : Training programme,,,,,
PM_70_85_92,70,85,92,,,User acceptance information,05-20-60/830 Verification of performance,PM_70_85_92 : User acceptance information,,,,,
PM_70_85_93,70,85,93,,,Utilities readings,,PM_70_85_93 : Utilities readings,,,,,
PM_70_85_96,70,85,96,,,Works completion certificate,00-80-70/100 Notice of completion,PM_70_85_96 : Works completion certificate,,,,,
PM_70_90,70,90,,,,Record information,00-60-70/210 Record drawings and information; 00-60-70/220A Technical information; 00-60-70/220B Technical information,PM_70_90 : Record information,,,,,
PM_70_90_04,70,90,04,,,Architectural record drawings,,PM_70_90_04 : Architectural record drawings,,,,,
PM_70_90_15,70,90,15,,,Control system record drawings,,PM_70_90_15 : Control system record drawings,,,,,
PM_70_90_27,70,90,27,,,Electrical systems record drawings,,PM_70_90_27 : Electrical systems record drawings,,,,,
PM_70_90_28,70,90,28,,,Fire compartmentation record drawings,,PM_70_90_28 : Fire compartmentation record drawings,,,,,
PM_70_90_29,70,90,29,,,Fire system cause and effect diagrams,,PM_70_90_29 : Fire system cause and effect diagrams,,,,,
PM_70_90_30,70,90,30,,,Fire system record drawings,,PM_70_90_30 : Fire system record drawings,,,,,
PM_70_90_31,70,90,31,,,Fire and smoke stopping record drawings,,PM_70_90_31 : Fire and smoke stopping record drawings,,,,,
PM_70_90_45,70,90,45,,,Key firefighting equipment diagrams,,PM_70_90_45 : Key firefighting equipment diagrams,,,,,
PM_70_90_46,70,90,46,,,Landscape record drawings,,PM_70_90_46 : Landscape record drawings,,,,,
PM_70_90_52,70,90,52,,,Mechanical systems record drawings,,PM_70_90_52 : Mechanical systems record drawings,,,,,
PM_70_90_68,70,90,68,,,Public health system record drawings,,PM_70_90_68 : Public health system record drawings,,,,,
PM_70_90_77,70,90,77,,,Security system record drawings,,PM_70_90_77 : Security system record drawings,,,,,
PM_70_90_79,70,90,79,,,Setting out records,,PM_70_90_79 : Setting out records,,,,,
PM_70_90_82,70,90,82,,,Structural fire protection record drawings,,PM_70_90_82 : Structural fire protection record drawings,,,,,
PM_70_90_83,70,90,83,,,Structural record drawings,,PM_70_90_83 : Structural record drawings,,,,,
PM_70_95,70,95,,,,Project assurance information,,PM_70_95 : Project assurance information,,,,,
PM_70_95_08,70,95,08,,,Building fabric strategy compliance report,,PM_70_95_08 : Building fabric strategy compliance report,,,,,
PM_70_95_20,70,95,20,,,Design compliance review report,,PM_70_95_20 : Design compliance review report,,,,,
PM_70_95_21,70,95,21,,,Design compliance certificate,,PM_70_95_21 : Design compliance certificate,,,,,
PM_70_95_29,70,95,29,,,Fire-stopping and smoke-stopping assurance records,,PM_70_95_29 : Fire-stopping and smoke-stopping assurance records,,,,,
PM_70_95_30,70,95,30,,,Fire-rated doorset assurance records,,PM_70_95_30 : Fire-rated doorset assurance records,,,,,
PM_70_95_33,70,95,33,,,Gateway review information,,PM_70_95_33 : Gateway review information,,,,,
PM_70_95_34,70,95,34,,,Governance strategy information,,PM_70_95_34 : Governance strategy information,,,,,
PM_70_95_58,70,95,58,,,Option analysis support paper,,PM_70_95_58 : Option analysis support paper,,,,,
PM_70_95_62,70,95,62,,,Performance testing compliance report,,PM_70_95_62 : Performance testing compliance report,,,,,
PM_70_95_64,70,95,64,,,Post-project evaluation information,,PM_70_95_64 : Post-project evaluation information,,,,,
PM_70_95_66,70,95,66,,,Project Assurance Group (PAG) sign-off,,PM_70_95_66 : Project Assurance Group (PAG) sign-off,,,,,
PM_70_95_70,70,95,70,,,Risk potential assessment,,PM_70_95_70 : Risk potential assessment,,,,,
PM_70_95_82,70,95,82,,,Structural fire protection assurance records,,PM_70_95_82 : Structural fire protection assurance records,,,,,
PM_80,80,,,,,Asset management information,,PM_80 : Asset management information,,,,,
PM_80_10,80,10,,,,"Asset strategy, planning and management information",,"PM_80_10 : Asset strategy, planning and management information",,,,,
PM_80_10_01,80,10,01,,,Asbestos management plan,,PM_80_10_01 : Asbestos management plan,,,,,
PM_80_10_03,80,10,03,,,Asset information protocol,,PM_80_10_03 : Asset information protocol,,,,,
PM_80_10_05,80,10,05,,,Asset guarantee and warranty information,,PM_80_10_05 : Asset guarantee and warranty information,,,,,
PM_80_10_07,80,10,07,,,Asset management responsibility information,,PM_80_10_07 : Asset management responsibility information,,,,,
PM_80_10_08,80,10,08,,,Asset management policy information,,PM_80_10_08 : Asset management policy information,,,,,
PM_80_10_09,80,10,09,,,Asset management strategy information,,PM_80_10_09 : Asset management strategy information,,,,,
PM_80_10_10,80,10,10,,,Asset register,,PM_80_10_10 : Asset register,,,,,
PM_80_10_12,80,10,12,,,Building performance evaluation plan,,PM_80_10_12 : Building performance evaluation plan,,,,,
PM_80_10_14,80,10,14,,,Closed-circuit television (CCTV) strategy,,PM_80_10_14 : Closed-circuit television (CCTV) strategy,,,,,
PM_80_10_15,80,10,15,,,Configuration management strategy,,PM_80_10_15 : Configuration management strategy,,,,,
PM_80_10_16,80,10,16,,,Configuration record,,PM_80_10_16 : Configuration record,,,,,
PM_80_10_18,80,10,18,,,Crime prevention strategy,,PM_80_10_18 : Crime prevention strategy,,,,,
PM_80_10_19,80,10,19,,,Critical assets list,,PM_80_10_19 : Critical assets list,,,,,
PM_80_10_20,80,10,20,,,Deterioration modelling,,PM_80_10_20 : Deterioration modelling,,,,,
PM_80_10_22,80,10,22,,,Display energy certificate,,PM_80_10_22 : Display energy certificate,,,,,
PM_80_10_23,80,10,23,,,Employment and skills plan,,PM_80_10_23 : Employment and skills plan,,,,,
PM_80_10_24,80,10,24,,,Energy consumption information,,PM_80_10_24 : Energy consumption information,,,,,
PM_80_10_25,80,10,25,,,Energy performance certificate,00-60-70/520A Energy performance certificate; 00-60-70/520B Building energy rating,PM_80_10_25 : Energy performance certificate,,,,,
PM_80_10_27,80,10,27,,,Equipment schedule,,PM_80_10_27 : Equipment schedule,,,,,
PM_80_10_30,80,10,30,,,Finishes information,,PM_80_10_30 : Finishes information,,,,,
PM_80_10_31,80,10,31,,,Fire and emergency file,,PM_80_10_31 : Fire and emergency file,,,,,
PM_80_10_32,80,10,32,,,Furniture audit,,PM_80_10_32 : Furniture audit,,,,,
PM_80_10_40,80,10,40,,,Information and communications technology (ICT) protocol,,PM_80_10_40 : Information and communications technology (ICT) protocol,,,,,
PM_80_10_42,80,10,42,,,Insurer's requirements,,PM_80_10_42 : Insurer's requirements,,,,,
PM_80_10_44,80,10,44,,,Landscape and habitat management plan,,PM_80_10_44 : Landscape and habitat management plan,,,,,
PM_80_10_45,80,10,45,,,Lessons learned notice,,PM_80_10_45 : Lessons learned notice,,,,,
PM_80_10_47,80,10,47,,,Loose equipment protocol,,PM_80_10_47 : Loose equipment protocol,,,,,
PM_80_10_49,80,10,49,,,Material flow diagram,,PM_80_10_49 : Material flow diagram,,,,,
PM_80_10_50,80,10,50,,,Maintenance requirements,00-70-70/920A Maintenance instructions and guarantees; 00-80-70/390 Maintenance service,PM_80_10_50 : Maintenance requirements,,,,,
PM_80_10_52,80,10,52,,,Maintenance plan information,,PM_80_10_52 : Maintenance plan information,,,,,
PM_80_10_53,80,10,53,,,Maintenance programme information,,PM_80_10_53 : Maintenance programme information,,,,,
PM_80_10_54,80,10,54,,,Maintenance records,,PM_80_10_54 : Maintenance records,,,,,
PM_80_10_55,80,10,55,,,Metering strategy,,PM_80_10_55 : Metering strategy,,,,,
PM_80_10_56,80,10,56,,,Non-conformance notification,,PM_80_10_56 : Non-conformance notification,,,,,
PM_80_10_57,80,10,57,,,Non-conformance protocol,,PM_80_10_57 : Non-conformance protocol,,,,,
PM_80_10_58,80,10,58,,,Organization chart,,PM_80_10_58 : Organization chart,,,,,
PM_80_10_59,80,10,59,,,Organization operational instructions,,PM_80_10_59 : Organization operational instructions,,,,,
PM_80_10_60,80,10,60,,,Performance analysis,,PM_80_10_60 : Performance analysis,,,,,
PM_80_10_63,80,10,63,,,Plant and equipment service life report,,PM_80_10_63 : Plant and equipment service life report,,,,,
PM_80_10_64,80,10,64,,,Portable appliance test (PAT) information,,PM_80_10_64 : Portable appliance test (PAT) information,,,,,
PM_80_10_65,80,10,65,,,Post-operational evaluation,,PM_80_10_65 : Post-operational evaluation,,,,,
PM_80_10_67,80,10,67,,,Postal arrangements information,,PM_80_10_67 : Postal arrangements information,,,,,
PM_80_10_72,80,10,72,,,Road sewer adoption licence,,PM_80_10_72 : Road sewer adoption licence,,,,,
PM_80_10_78,80,10,78,,,Scenario modelling,,PM_80_10_78 : Scenario modelling,,,,,
PM_80_10_79,80,10,79,,,Security management plan,,PM_80_10_79 : Security management plan,,,,,
PM_80_10_80,80,10,80,,,Shoreline management plans,,PM_80_10_80 : Shoreline management plans,,,,,
PM_80_10_84,80,10,84,,,Survey management plan,,PM_80_10_84 : Survey management plan,,,,,
PM_80_10_88,80,10,88,,,Telephone system information,,PM_80_10_88 : Telephone system information,,,,,
PM_80_10_90,80,10,90,,,Travel plan information,,PM_80_10_90 : Travel plan information,,,,,
PM_80_10_93,80,10,93,,,Vehicle parking management plans,,PM_80_10_93 : Vehicle parking management plans,,,,,
PM_80_10_94,80,10,94,,,Visit questionnaire information,,PM_80_10_94 : Visit questionnaire information,,,,,
PM_80_15,80,15,,,,Asset maintenance information,,PM_80_15 : Asset maintenance information,,,,,
PM_80_15_31,80,15,31,,,Fire safety log book,,PM_80_15_31 : Fire safety log book,,,,,
PM_80_15_47,80,15,47,,,Lighting and small power maintenance strategy,,PM_80_15_47 : Lighting and small power maintenance strategy,,,,,
PM_80_15_52,80,15,52,,,"Mechanical, electrical, instrumentation, controls and automation (MEICA) maintenance strategy",,"PM_80_15_52 : Mechanical, electrical, instrumentation, controls and automation (MEICA) maintenance strategy",,,,,
PM_80_15_70,80,15,70,,,Renewable energy equipment maintenance strategy,,PM_80_15_70 : Renewable energy equipment maintenance strategy,,,,,
PM_80_15_94,80,15,94,,,Ventilation maintenance strategy,,PM_80_15_94 : Ventilation maintenance strategy,,,,,
PM_80_20,80,20,,,,Communications and engagement,,PM_80_20 : Communications and engagement,,,,,
PM_80_20_15,80,20,15,,,Communications log,,PM_80_20_15 : Communications log,,,,,
PM_80_20_17,80,20,17,,,Consultation strategy,,PM_80_20_17 : Consultation strategy,,,,,
PM_80_20_19,80,20,19,,,Contacts list,,PM_80_20_19 : Contacts list,,,,,
PM_80_20_42,80,20,42,,,Issued communications,,PM_80_20_42 : Issued communications,,,,,
PM_80_20_50,80,20,50,,,Media communications,,PM_80_20_50 : Media communications,,,,,
PM_80_20_72,80,20,72,,,Received communications,,PM_80_20_72 : Received communications,,,,,
PM_80_25,80,25,,,,Asset impact assessments,,PM_80_25 : Asset impact assessments,,,,,
PM_80_25_08,80,25,08,,,Biodiversity net gain assessments,,PM_80_25_08 : Biodiversity net gain assessments,,,,,
PM_80_25_26,80,25,26,,,Energy performance assessments,,PM_80_25_26 : Energy performance assessments,,,,,
PM_80_25_30,80,25,30,,,Flood warning area assessments,,PM_80_25_30 : Flood warning area assessments,,,,,
PM_80_25_36,80,25,36,,,Health impact assessments,,PM_80_25_36 : Health impact assessments,,,,,
PM_80_25_38,80,25,38,,,Heritage impact assessments,,PM_80_25_38 : Heritage impact assessments,,,,,
PM_80_25_46,80,25,46,,,Land use assessments,,PM_80_25_46 : Land use assessments,,,,,
PM_80_25_47,80,25,47,,,Life cycle assessments,,PM_80_25_47 : Life cycle assessments,,,,,
PM_80_25_80,80,25,80,,,Socio-economic impact assessments,,PM_80_25_80 : Socio-economic impact assessments,,,,,
PM_80_30,80,30,,,,Asset life cycle cost information,,PM_80_30 : Asset life cycle cost information,,,,,
PM_80_30_05,80,30,05,,,Acquisition costs,,PM_80_30_05 : Acquisition costs,,,,,
PM_80_30_07,80,30,07,,,Asset value calculation information,,PM_80_30_07 : Asset value calculation information,,,,,
PM_80_30_12,80,30,12,,,Capital investment cost information,,PM_80_30_12 : Capital investment cost information,,,,,
PM_80_30_30,80,30,30,,,Finance charges information,,PM_80_30_30 : Finance charges information,,,,,
PM_80_30_50,80,30,50,,,Maintenance and repair cost information,,PM_80_30_50 : Maintenance and repair cost information,,,,,
PM_80_30_51,80,30,51,,,Maintenance and lease agreement information,,PM_80_30_51 : Maintenance and lease agreement information,,,,,
PM_80_30_53,80,30,53,,,Management cost information,,PM_80_30_53 : Management cost information,,,,,
PM_80_30_60,80,30,60,,,Office services cost information,,PM_80_30_60 : Office services cost information,,,,,
PM_80_30_63,80,30,63,,,Operational cost information,,PM_80_30_63 : Operational cost information,,,,,
PM_80_30_70,80,30,70,,,Replacement cost information,,PM_80_30_70 : Replacement cost information,,,,,
PM_80_30_80,80,30,80,,,Staff cost information,,PM_80_30_80 : Staff cost information,,,,,
PM_80_30_90,80,30,90,,,Utilities cost information,,PM_80_30_90 : Utilities cost information,,,,,
PM_80_30_96,80,30,96,,,Written scheme of examination information,,PM_80_30_96 : Written scheme of examination information,,,,,
PM_80_40,80,40,,,,Personnel training information,,PM_80_40 : Personnel training information,,,,,
PM_80_40_30,80,40,30,,,Fire warden training certificate,,PM_80_40_30 : Fire warden training certificate,,,,,
PM_80_40_32,80,40,32,,,First responder training certificate,,PM_80_40_32 : First responder training certificate,,,,,
PM_80_40_36,80,40,36,,,High-voltage systems operator training certificate,,PM_80_40_36 : High-voltage systems operator training certificate,,,,,
PM_80_40_47,80,40,47,,,Lift training certificate,,PM_80_40_47 : Lift training certificate,,,,,
PM_80_40_52,80,40,52,,,Medical gases training certificate,,PM_80_40_52 : Medical gases training certificate,,,,,
PM_80_40_80,80,40,80,,,Software training documentation,,PM_80_40_80 : Software training documentation,,,,,
PM_80_40_89,80,40,89,,,Training completion reports,,PM_80_40_89 : Training completion reports,,,,,
PM_80_40_90,80,40,90,,,Training guides and videos,,PM_80_40_90 : Training guides and videos,,,,,
PM_80_40_96,80,40,96,,,Water hygiene awareness training certificate,,PM_80_40_96 : Water hygiene awareness training certificate,,,,,
PM_80_45,80,45,,,,Personnel information,,PM_80_45 : Personnel information,,,,,
PM_80_45_02,80,45,02,,,Accountable person details,,PM_80_45_02 : Accountable person details,,,,,
PM_80_45_17,80,45,17,,,Client compliance declaration,,PM_80_45_17 : Client compliance declaration,,,,,
PM_80_45_23,80,45,23,,,Designated individual details,,PM_80_45_23 : Designated individual details,,,,,
PM_80_45_25,80,45,25,,,Duty holder details,,PM_80_45_25 : Duty holder details,,,,,
PM_80_45_60,80,45,60,,,Principal accountable person details,,PM_80_45_60 : Principal accountable person details,,,,,
PM_80_45_61,80,45,61,,,Principal accountable person organization details,,PM_80_45_61 : Principal accountable person organization details,,,,,
PM_80_50,80,50,,,,Emergency strategy information,,PM_80_50 : Emergency strategy information,,,,,
PM_80_50_10,80,50,10,,,Building safety management strategy,,PM_80_50_10 : Building safety management strategy,,,,,
PM_80_50_20,80,50,20,,,Disaster recovery strategy,,PM_80_50_20 : Disaster recovery strategy,,,,,
PM_80_50_25,80,50,25,,,Disaster response strategy,,PM_80_50_25 : Disaster response strategy,,,,,
PM_80_50_27,80,50,27,,,Emergency response packs,,PM_80_50_27 : Emergency response packs,,,,,
PM_80_50_30,80,50,30,,,Fire evacuation strategy,,PM_80_50_30 : Fire evacuation strategy,,,,,
PM_80_50_75,80,50,75,,,Safety assistance details,,PM_80_50_75 : Safety assistance details,,,,,
PM_80_50_80,80,50,80,,,Security strategy,,PM_80_50_80 : Security strategy,,,,,
PM_80_60,80,60,,,,Asset risk management information,,PM_80_60 : Asset risk management information,,,,,
PM_80_60_09,80,60,09,,,Building safety risk assessment,,PM_80_60_09 : Building safety risk assessment,,,,,
PM_80_60_12,80,60,12,,,Change of risk information,,PM_80_60_12 : Change of risk information,,,,,
PM_80_60_13,80,60,13,,,Chemical safety data sheets,,PM_80_60_13 : Chemical safety data sheets,,,,,
PM_80_60_15,80,60,15,,,Compliance risk management information,,PM_80_60_15 : Compliance risk management information,,,,,
PM_80_60_21,80,60,21,,,Dangerous substances and explosive atmospheres (DSEAR) assessment,,PM_80_60_21 : Dangerous substances and explosive atmospheres (DSEAR) assessment,,,,,
PM_80_60_30,80,60,30,,,Financial risk management information,,PM_80_60_30 : Financial risk management information,,,,,
PM_80_60_31,80,60,31,,,Fire risk assessment information,,PM_80_60_31 : Fire risk assessment information,,,,,
PM_80_60_32,80,60,32,,,Flood risk management information,,PM_80_60_32 : Flood risk management information,,,,,
PM_80_60_47,80,60,47,,,Legionella risk assessment information,,PM_80_60_47 : Legionella risk assessment information,,,,,
PM_80_60_50,80,60,50,,,Health and safety risk management information,,PM_80_60_50 : Health and safety risk management information,,,,,
PM_80_60_56,80,60,56,,,Natural flood risk management information,,PM_80_60_56 : Natural flood risk management information,,,,,
PM_80_60_60,80,60,60,,,Operational risk management information,,PM_80_60_60 : Operational risk management information,,,,,
PM_80_60_65,80,60,65,,,Performance risk management information,,PM_80_60_65 : Performance risk management information,,,,,
PM_80_60_67,80,60,67,,,Power failure risk management information,,PM_80_60_67 : Power failure risk management information,,,,,
PM_80_60_68,80,60,68,,,Public safety risk management information,,PM_80_60_68 : Public safety risk management information,,,,,
PM_80_60_70,80,60,70,,,Residual risk information,,PM_80_60_70 : Residual risk information,,,,,
PM_80_60_78,80,60,78,,,Security risk assessment information,,PM_80_60_78 : Security risk assessment information,,,,,
PM_80_60_85,80,60,85,,,Structural risk assessment information,,PM_80_60_85 : Structural risk assessment information,,,,,
PM_80_60_97,80,60,97,,,Working at height compliance test information,,PM_80_60_97 : Working at height compliance test information,,,,,
